567958,23292,SPACEBOY CHILDRENS CUP,8,2011-09-23 09:00:00,1.25,12619.0
567958,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-09-23 09:00:00,1.45,12619.0
567958,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-09-23 09:00:00,0.55,12619.0
567958,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,2011-09-23 09:00:00,0.55,12619.0
567958,23309,SET OF 60 I LOVE LONDON CAKE CASES,24,2011-09-23 09:00:00,0.55,12619.0
567958,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,2011-09-23 09:00:00,0.55,12619.0
567958,POST,POSTAGE,2,2011-09-23 09:00:00,18.0,12619.0
567959,22945,CHRISTMAS METAL TAGS ASSORTED,144,2011-09-23 09:13:00,0.72,12516.0
567959,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,2011-09-23 09:13:00,0.55,12516.0
567959,23343,JUMBO BAG VINTAGE CHRISTMAS,50,2011-09-23 09:13:00,2.08,12516.0
567959,44242B,PINK FEATHERS CURTAIN,12,2011-09-23 09:13:00,0.79,12516.0
567959,85032D,YULETIDE IMAGES GIFT WRAP SET,12,2011-09-23 09:13:00,0.65,12516.0
567959,85099B,JUMBO BAG RED RETROSPOT,50,2011-09-23 09:13:00,2.08,12516.0
567959,85099F,JUMBO BAG STRAWBERRY,50,2011-09-23 09:13:00,2.08,12516.0
567959,20724,RED RETROSPOT CHARLOTTE BAG,50,2011-09-23 09:13:00,0.85,12516.0
567959,20719,WOODLAND CHARLOTTE BAG,40,2011-09-23 09:13:00,0.85,12516.0
567959,23205,CHARLOTTE BAG VINTAGE ALPHABET,20,2011-09-23 09:13:00,0.85,12516.0
567959,20712,JUMBO BAG WOODLAND ANIMALS,30,2011-09-23 09:13:00,2.08,12516.0
567959,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-09-23 09:13:00,2.08,12516.0
567959,POST,POSTAGE,4,2011-09-23 09:13:00,18.0,12516.0
568056,21786,POLKADOT RAIN HAT,24,2011-09-23 12:55:00,0.42,12705.0
568056,21154,RED RETROSPOT OVEN GLOVE,10,2011-09-23 12:55:00,1.25,12705.0
568056,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-09-23 12:55:00,0.85,12705.0
568056,23050,RECYCLED ACAPULCO MAT GREEN,4,2011-09-23 12:55:00,8.25,12705.0
568056,23054,RECYCLED ACAPULCO MAT LAVENDER,4,2011-09-23 12:55:00,8.25,12705.0
568056,21495,SKULLS AND CROSSBONES WRAP,25,2011-09-23 12:55:00,0.42,12705.0
568056,23550,WRAP ALPHABET POSTER,25,2011-09-23 12:55:00,0.42,12705.0
568056,23207,LUNCH BAG ALPHABET DESIGN,10,2011-09-23 12:55:00,1.65,12705.0
568056,20719,WOODLAND CHARLOTTE BAG,10,2011-09-23 12:55:00,0.85,12705.0
568056,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-09-23 12:55:00,0.85,12705.0
568056,22629,SPACEBOY LUNCH BOX,12,2011-09-23 12:55:00,1.95,12705.0
568056,23206,LUNCH BAG APPLE DESIGN,10,2011-09-23 12:55:00,1.65,12705.0
568056,22631,CIRCUS PARADE LUNCH BOX,12,2011-09-23 12:55:00,1.95,12705.0
568056,22897,OVEN MITT APPLES DESIGN,20,2011-09-23 12:55:00,1.45,12705.0
568056,23236,STORAGE TIN VINTAGE DOILY,12,2011-09-23 12:55:00,2.89,12705.0
568056,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-23 12:55:00,4.95,12705.0
568056,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-09-23 12:55:00,3.25,12705.0
568056,23205,CHARLOTTE BAG VINTAGE ALPHABET,10,2011-09-23 12:55:00,0.85,12705.0
568056,23242,TREASURE TIN BUFFALO BILL,6,2011-09-23 12:55:00,2.08,12705.0
568056,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-09-23 12:55:00,2.08,12705.0
568056,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-09-23 12:55:00,1.65,12705.0
568056,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-09-23 12:55:00,0.85,12705.0
568056,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-09-23 12:55:00,2.95,12705.0
568056,22667,RECIPE BOX RETROSPOT,6,2011-09-23 12:55:00,2.95,12705.0
568056,21787,RAIN PONCHO RETROSPOT,24,2011-09-23 12:55:00,0.85,12705.0
568056,POST,POSTAGE,5,2011-09-23 12:55:00,18.0,12705.0
568056,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-09-23 12:55:00,1.45,12705.0
568056,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-09-23 12:55:00,1.45,12705.0
568056,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-09-23 12:55:00,1.45,12705.0
568056,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-09-23 12:55:00,1.45,12705.0
568056,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-09-23 12:55:00,1.45,12705.0
568056,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-09-23 12:55:00,1.25,12705.0
568056,23355,HOT WATER BOTTLE KEEP CALM,4,2011-09-23 12:55:00,4.95,12705.0
568056,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-09-23 12:55:00,3.75,12705.0
568056,22467,GUMBALL COAT RACK,36,2011-09-23 12:55:00,2.1,12705.0
568056,22352,LUNCH BOX WITH CUTLERY RETROSPOT,12,2011-09-23 12:55:00,2.55,12705.0
568056,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-09-23 12:55:00,2.55,12705.0
568056,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-09-23 12:55:00,2.55,12705.0
568103,22037,ROBOT BIRTHDAY CARD,24,2011-09-23 15:45:00,0.42,12518.0
568103,22712,CARD DOLLY GIRL,12,2011-09-23 15:45:00,0.42,12518.0
568103,22991,GIRAFFE WOODEN RULER,12,2011-09-23 15:45:00,1.95,12518.0
568103,23256,CHILDRENS CUTLERY SPACEBOY,4,2011-09-23 15:45:00,4.15,12518.0
568103,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,12,2011-09-23 15:45:00,1.65,12518.0
568103,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-09-23 15:45:00,1.25,12518.0
568103,23291,DOLLY GIRL CHILDRENS CUP,8,2011-09-23 15:45:00,1.25,12518.0
568103,22728,ALARM CLOCK BAKELIKE PINK,4,2011-09-23 15:45:00,3.75,12518.0
568103,22302,COFFEE MUG PEARS  DESIGN,6,2011-09-23 15:45:00,2.55,12518.0
568103,21249,WOODLAND  HEIGHT CHART STICKERS,6,2011-09-23 15:45:00,2.95,12518.0
568103,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-09-23 15:45:00,1.65,12518.0
568103,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-09-23 15:45:00,1.65,12518.0
568103,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-09-23 15:45:00,0.55,12518.0
568103,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2011-09-23 15:45:00,9.95,12518.0
568103,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-09-23 15:45:00,0.55,12518.0
568103,23285,PINK VINTAGE SPOT BEAKER,8,2011-09-23 15:45:00,0.85,12518.0
568103,23286,BLUE VINTAGE SPOT BEAKER,8,2011-09-23 15:45:00,0.85,12518.0
568103,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-09-23 15:45:00,4.15,12518.0
568103,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-09-23 15:45:00,4.15,12518.0
568103,23254,CHILDRENS CUTLERY DOLLY GIRL,4,2011-09-23 15:45:00,4.15,12518.0
568103,22303,COFFEE MUG APPLES DESIGN,6,2011-09-23 15:45:00,2.55,12518.0
568103,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-09-23 15:45:00,8.5,12518.0
568103,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-09-23 15:45:00,9.95,12518.0
568103,22898,CHILDRENS APRON APPLES DESIGN,8,2011-09-23 15:45:00,1.95,12518.0
568103,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,2011-09-23 15:45:00,2.95,12518.0
568103,21243,PINK  POLKADOT PLATE,8,2011-09-23 15:45:00,1.69,12518.0
568103,21242,RED RETROSPOT PLATE,8,2011-09-23 15:45:00,1.69,12518.0
568103,23287,RED VINTAGE SPOT BEAKER,8,2011-09-23 15:45:00,0.85,12518.0
568103,23292,SPACEBOY CHILDRENS CUP,8,2011-09-23 15:45:00,1.25,12518.0
568103,23290,SPACEBOY CHILDRENS BOWL,16,2011-09-23 15:45:00,1.25,12518.0
568103,22029,SPACEBOY BIRTHDAY CARD,12,2011-09-23 15:45:00,0.42,12518.0
568103,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-09-23 15:45:00,1.65,12518.0
568103,POST,POSTAGE,3,2011-09-23 15:45:00,18.0,12518.0
568350,90160A,PURPLE BOUDICCA LARGE BRACELET,9,2011-09-26 15:35:00,6.95,12612.0
568350,90160D,PINK BOUDICCA LARGE BRACELET,9,2011-09-26 15:35:00,6.95,12612.0
568350,90160B,RED BOUDICCA LARGE BRACELET,9,2011-09-26 15:35:00,6.95,12612.0
568350,90160C,TURQ+RED BOUDICCA LARGE BRACELET,6,2011-09-26 15:35:00,6.95,12612.0
568350,90161B,ANT COPPER TURQ BOUDICCA BRACELET,9,2011-09-26 15:35:00,4.95,12612.0
568350,90161C,ANT COPPER LIME BOUDICCA BRACELET,6,2011-09-26 15:35:00,4.95,12612.0
568350,90161D,ANT COPPER PINK BOUDICCA BRACELET,6,2011-09-26 15:35:00,4.95,12612.0
568350,90201B,BLACK ENAMEL FLOWER RING,18,2011-09-26 15:35:00,2.95,12612.0
568350,90201D,GREEN ENAMEL FLOWER RING,18,2011-09-26 15:35:00,2.95,12612.0
568350,90201A,PURPLE ENAMEL FLOWER RING,18,2011-09-26 15:35:00,2.95,12612.0
568350,90201C,RED ENAMEL FLOWER RING,12,2011-09-26 15:35:00,2.95,12612.0
568350,17003,BROCADE RING PURSE,36,2011-09-26 15:35:00,0.39,12612.0
568350,22512,DOORSTOP RACING CAR DESIGN,4,2011-09-26 15:35:00,3.75,12612.0
568350,22513,DOORSTOP FOOTBALL DESIGN,4,2011-09-26 15:35:00,3.75,12612.0
568350,90030B,RED KUKUI COCONUT SEED NECKLACE,24,2011-09-26 15:35:00,1.0,12612.0
568350,90030A,SPOTTED WHITE NATURAL SEED NECKLACE,24,2011-09-26 15:35:00,1.0,12612.0
568350,90031,BILI NUT AND WOOD NECKLACE,24,2011-09-26 15:35:00,1.0,12612.0
568350,90030C,BROWN KUKUI COCONUT SEED NECKLACE,24,2011-09-26 15:35:00,1.0,12612.0
568350,POST,POSTAGE,2,2011-09-26 15:35:00,18.0,12612.0
C568386,22667,RECIPE BOX RETROSPOT,-3,2011-09-27 09:56:00,2.95,12720.0
C568386,21936,RED RETROSPOT PICNIC BAG,-2,2011-09-27 09:56:00,2.95,12720.0
568472,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-09-27 11:50:00,4.95,12517.0
568472,23367,SET 12 COLOUR PENCILS SPACEBOY,16,2011-09-27 11:50:00,0.65,12517.0
568472,23388,WOODLAND MINI BACKPACK,4,2011-09-27 11:50:00,4.15,12517.0
568472,22381,TOY TIDY PINK POLKADOT,5,2011-09-27 11:50:00,2.1,12517.0
568472,20676,RED RETROSPOT BOWL,8,2011-09-27 11:50:00,1.25,12517.0
568472,21156,RETROSPOT CHILDRENS APRON,8,2011-09-27 11:50:00,1.95,12517.0
568472,21238,RED RETROSPOT CUP,16,2011-09-27 11:50:00,0.85,12517.0
568472,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-09-27 11:50:00,4.95,12517.0
568472,22377,BOTTLE BAG RETROSPOT,5,2011-09-27 11:50:00,2.1,12517.0
568472,22379,RECYCLING BAG RETROSPOT,10,2011-09-27 11:50:00,2.1,12517.0
568472,22632,HAND WARMER RED RETROSPOT,12,2011-09-27 11:50:00,2.1,12517.0
568472,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-27 11:50:00,2.08,12517.0
568472,20725,LUNCH BAG RED RETROSPOT,10,2011-09-27 11:50:00,1.65,12517.0
568472,22551,PLASTERS IN TIN SPACEBOY,12,2011-09-27 11:50:00,1.65,12517.0
568472,22380,TOY TIDY SPACEBOY,10,2011-09-27 11:50:00,2.1,12517.0
568472,22382,LUNCH BAG SPACEBOY DESIGN,10,2011-09-27 11:50:00,1.65,12517.0
568472,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-09-27 11:50:00,2.08,12517.0
568472,20726,LUNCH BAG WOODLAND,10,2011-09-27 11:50:00,1.65,12517.0
568472,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-09-27 11:50:00,2.08,12517.0
568472,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,2011-09-27 11:50:00,2.95,12517.0
568472,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-09-27 11:50:00,1.65,12517.0
568472,21680,WOODLAND  STICKERS,12,2011-09-27 11:50:00,0.85,12517.0
568472,POST,POSTAGE,2,2011-09-27 11:50:00,18.0,12517.0
C568580,22628,PICNIC BOXES SET OF 3 RETROSPOT,-1,2011-09-28 09:57:00,4.95,12566.0
568674,22119,PEACE WOODEN BLOCK LETTERS,3,2011-09-28 13:30:00,6.95,12708.0
568674,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-09-28 13:30:00,2.08,12708.0
568674,23221,REINDEER HEART DECORATION SILVER,12,2011-09-28 13:30:00,0.83,12708.0
568674,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-09-28 13:30:00,2.1,12708.0
568674,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-09-28 13:30:00,4.25,12708.0
568674,22832,BROCANTE SHELF WITH HOOKS,2,2011-09-28 13:30:00,10.75,12708.0
568674,23355,HOT WATER BOTTLE KEEP CALM,4,2011-09-28 13:30:00,4.95,12708.0
568674,23546,WRAP PAISLEY PARK,25,2011-09-28 13:30:00,0.42,12708.0
568674,23113,PANTRY CHOPPING BOARD,3,2011-09-28 13:30:00,4.95,12708.0
568674,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-09-28 13:30:00,3.25,12708.0
568674,22962,JAM JAR WITH PINK LID,12,2011-09-28 13:30:00,0.85,12708.0
568674,22423,REGENCY CAKESTAND 3 TIER,1,2011-09-28 13:30:00,12.75,12708.0
568674,23316,RED REFECTORY CLOCK,2,2011-09-28 13:30:00,9.95,12708.0
568674,23545,WRAP RED VINTAGE DOILY,25,2011-09-28 13:30:00,0.42,12708.0
568674,22728,ALARM CLOCK BAKELIKE PINK,8,2011-09-28 13:30:00,3.75,12708.0
568674,22727,ALARM CLOCK BAKELIKE RED,8,2011-09-28 13:30:00,3.75,12708.0
568674,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-09-28 13:30:00,1.45,12708.0
568674,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-09-28 13:30:00,1.95,12708.0
568674,POST,POSTAGE,2,2011-09-28 13:30:00,18.0,12708.0
568674,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-09-28 13:30:00,1.45,12708.0
C568677,23290,SPACEBOY CHILDRENS BOWL,-2,2011-09-28 14:04:00,1.25,12619.0
C568899,23292,SPACEBOY CHILDRENS CUP,-1,2011-09-29 13:20:00,1.25,12619.0
568987,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-09-29 15:58:00,0.85,12709.0
568987,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-09-29 15:58:00,0.55,12709.0
568987,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-09-29 15:58:00,1.45,12709.0
568987,22192,BLUE DINER WALL CLOCK,6,2011-09-29 15:58:00,8.5,12709.0
568987,21238,RED RETROSPOT CUP,24,2011-09-29 15:58:00,0.85,12709.0
568987,20676,RED RETROSPOT BOWL,16,2011-09-29 15:58:00,1.25,12709.0
568987,20677,PINK POLKADOT BOWL,16,2011-09-29 15:58:00,1.25,12709.0
568987,20675,BLUE POLKADOT BOWL,16,2011-09-29 15:58:00,1.25,12709.0
568987,22467,GUMBALL COAT RACK,12,2011-09-29 15:58:00,2.55,12709.0
568987,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,2011-09-29 15:58:00,0.85,12709.0
568987,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2011-09-29 15:58:00,2.95,12709.0
568987,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-09-29 15:58:00,0.85,12709.0
568987,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-09-29 15:58:00,3.75,12709.0
568987,22728,ALARM CLOCK BAKELIKE PINK,8,2011-09-29 15:58:00,3.75,12709.0
568987,22730,ALARM CLOCK BAKELIKE IVORY,8,2011-09-29 15:58:00,3.75,12709.0
568987,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-09-29 15:58:00,1.45,12709.0
568987,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,2011-09-29 15:58:00,3.25,12709.0
568987,47590B,PINK HAPPY BIRTHDAY BUNTING,21,2011-09-29 15:58:00,5.45,12709.0
568987,47590A,BLUE HAPPY BIRTHDAY BUNTING,21,2011-09-29 15:58:00,5.45,12709.0
568987,22354,RETROSPOT PADDED SEAT CUSHION,15,2011-09-29 15:58:00,3.75,12709.0
568987,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-09-29 15:58:00,0.42,12709.0
568987,47566,PARTY BUNTING,8,2011-09-29 15:58:00,4.95,12709.0
568987,22627,MINT KITCHEN SCALES,10,2011-09-29 15:58:00,8.5,12709.0
569001,21240,BLUE POLKADOT CUP,8,2011-09-29 17:52:00,0.85,12703.0
569001,21238,RED RETROSPOT CUP,8,2011-09-29 17:52:00,0.85,12703.0
569001,20674,GREEN POLKADOT BOWL,8,2011-09-29 17:52:00,1.25,12703.0
569001,20675,BLUE POLKADOT BOWL,8,2011-09-29 17:52:00,1.25,12703.0
569001,20677,PINK POLKADOT BOWL,8,2011-09-29 17:52:00,1.25,12703.0
569001,23298,SPOTTY BUNTING,3,2011-09-29 17:52:00,4.95,12703.0
569001,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-09-29 17:52:00,0.85,12703.0
569001,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-09-29 17:52:00,3.25,12703.0
569001,22897,OVEN MITT APPLES DESIGN,10,2011-09-29 17:52:00,1.45,12703.0
569001,22303,COFFEE MUG APPLES DESIGN,6,2011-09-29 17:52:00,2.55,12703.0
569001,22302,COFFEE MUG PEARS  DESIGN,6,2011-09-29 17:52:00,2.55,12703.0
569001,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-09-29 17:52:00,0.85,12703.0
569001,82582,AREA PATROLLED METAL SIGN,2,2011-09-29 17:52:00,2.1,12703.0
569001,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-09-29 17:52:00,0.85,12703.0
569001,POST,POSTAGE,1,2011-09-29 17:52:00,18.0,12703.0
569001,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2011-09-29 17:52:00,2.95,12703.0
569001,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-09-29 17:52:00,1.65,12703.0
569001,21154,RED RETROSPOT OVEN GLOVE,10,2011-09-29 17:52:00,1.25,12703.0
569001,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-09-29 17:52:00,2.95,12703.0
569001,22865,HAND WARMER OWL DESIGN,12,2011-09-29 17:52:00,2.1,12703.0
569001,22652,TRAVEL SEWING KIT,10,2011-09-29 17:52:00,1.65,12703.0
569017,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-09-30 09:22:00,5.95,13813.0
569017,15056BL,EDWARDIAN PARASOL BLACK,3,2011-09-30 09:22:00,5.95,13813.0
569017,23515,EMBROIDERED RIBBON REEL DAISY,6,2011-09-30 09:22:00,2.08,13813.0
569017,23518,EMBROIDERED RIBBON REEL RACHEL,6,2011-09-30 09:22:00,2.89,13813.0
569017,23513,EMBROIDERED RIBBON REEL SUSIE,6,2011-09-30 09:22:00,2.08,13813.0
569017,23517,EMBROIDERED RIBBON REEL REBECCA,6,2011-09-30 09:22:00,2.89,13813.0
569017,23520,EMBROIDERED RIBBON REEL RUBY,6,2011-09-30 09:22:00,3.75,13813.0
569017,23508,MINI PLAYING CARDS DOLLY GIRL,20,2011-09-30 09:22:00,0.42,13813.0
569017,23502,PLAYING CARDS VINTAGE DOILY,12,2011-09-30 09:22:00,1.25,13813.0
569017,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-09-30 09:22:00,1.95,13813.0
569017,23395,BELLE JARDINIERE CUSHION COVER,4,2011-09-30 09:22:00,3.75,13813.0
569017,22186,RED STAR CARD HOLDER,12,2011-09-30 09:22:00,1.95,13813.0
569017,21498,RED RETROSPOT WRAP,25,2011-09-30 09:22:00,0.42,13813.0
569017,23231,WRAP  VINTAGE DOILY,25,2011-09-30 09:22:00,0.42,13813.0
569017,23546,WRAP PAISLEY PARK,25,2011-09-30 09:22:00,0.42,13813.0
569017,22393,PAPERWEIGHT VINTAGE COLLAGE,6,2011-09-30 09:22:00,2.55,13813.0
569017,POST,POSTAGE,2,2011-09-30 09:22:00,18.0,13813.0
